Code,Name,City,Country,Latitude,Longitude
SMK,St. Michael Airport,St. Michael,United States,63.490000,-162.110278
SKK,Shaktoolik Airport,Shaktoolik,United States,64.371111,-161.223889
WBB,Stebbins Airport,Stebbins,United States,63.515833,-162.278056
TNC,Tin City LRRS Airport,Tin City,United States,65.563056,-167.921667
AUK,Alakanuk Airport,Alakanuk,United States,62.680000,-164.660000
SXP,Sheldon Point Airport,Nunam Iqua,United States,62.520556,-164.847778
KPN,Kipnuk Airport,Kipnuk,United States,59.933056,-164.030556
KFP,False Pass Airport,False Pass,United States,54.847500,-163.410278
NLG,Nelson Lagoon,Nelson Lagoon,United States,56.007500,-161.160278
KLW,Klawock Airport,Klawock,United States,55.579167,-133.076111
KWN,Quinhagak Airport,Quinhagak,United States,59.755000,-161.845278
KOT,Kotlik Airport,Kotlik,United States,63.030556,-163.532778
KYU,Koyukuk Airport,Koyukuk,United States,64.875833,-157.730556
SCM,Scammon Bay Airport,Scammon Bay,United States,61.845278,-165.571389
NUP,Nunapitchuk Airport,Nunapitchuk,United States,60.905833,-162.439167
KKH,Kongiganak Airport,Kongiganak,United States,59.960833,-162.881111
PQS,Pilot Station Airport,Pilot Station,United States,61.934444,-162.899444
AKI,Akiak Airport,Akiak,United States,60.902778,-161.230556
TLT,Tuluksak Airport,Tuluksak,United States,61.096944,-160.969444
KGX,Grayling Airport,Grayling,United States,62.894444,-160.065000
AIN,Wainwright Airport,Wainwright,United States,70.638056,-159.994722
CKD,Crooked Creek Airport,Crooked Creek,United States,61.867778,-158.135000
RDV,Red Devil Airport,Red Devil,United States,61.788056,-157.350278
SLQ,Sleetmute Airport,Sleetmute,United States,61.700566,-157.165833
SRV,Stony River 2 Airport,Stony River,United States,61.787500,-156.591111
HKB,Healy River Airport,Healy,United States,63.867500,-148.968889
STG,St. George Airport,St. George,United States,56.577222,-169.663611
YSO,Postville Airport,Postville,Canada,54.910278,-59.785278
YGV,Havre Saint-Pierre Airport,Havre-Saint-Pierre,Canada,50.281944,-63.611389
ZEL,Bella Bella Airport,Bella Bella,Canada,52.139722,-128.063611
DGA,Dangriga Airport,Dangriga,Belize,16.966667,-88.216667
PLJ,Placencia Airport,Placencia,Belize,16.536944,-88.361667
UYU,Uyuni Airport,Uyuni,Bolivia,-20.466667,-66.833333
RBQ,Rurrenabaque Airport,Rerrenabaque,Bolivia,-14.427500,-67.498056
RVE,Los Colonizadores Airport,Saravena,Colombia,6.916667,-71.900000
LCR,La Chorrera Airport,La Chorrera,Colombia,-0.733333,-73.016667
LMC,La Macarena,La Macarena,Colombia,2.179167,-73.787500
VGZ,Villa Garzon Airport,Villa Garzon,Colombia,0.978889,-76.605556
CFB,Cabo Frio International Airport,Cabo Frio,Brazil,-22.921667,-42.074167
OPS,Sinop Airport,Sinop,Brazil,-11.885000,-55.586000
GRP,Gurupi Airport,Gurupi,Brazil,-11.728889,-49.068889
CMP,Campo Alegre Airport,Santana do Araguaia,Brazil,-9.505000,-50.625000
PIN,Julio Belem Airport,Parintins,Brazil,-2.627778,-56.735833
BRA,Barreiras Airport,Barreiras,Brazil,-12.083333,-45.000000
STZ,Confresa Airport,Santa Terezinha,Brazil,-10.470000,-50.502778
MQH,Minacu Airport,Minacu,Brazil,-13.526944,-48.220556
AUX,Araguaina Airport,Araguaina,Brazil,-7.228333,-48.240833
DOU,Dourados Airport,Dourados,Brazil,-22.220833,-54.805833
ROO,Rondonopolis Airport,Rondonopolis,Brazil,-16.466667,-54.633333
RVD,General leite de Castro Airport,Rio Verde,Brazil,-17.790278,-50.918333
AAX,Araxa Airport,Araxa,Brazil,-19.563056,-46.960278
CIZ,Coari Airport,Coari,Brazil,-4.085000,-63.140833
BAZ,Barcelos Airport,Barcelos,Brazil,-0.975000,-62.923889
JIJ,Jijiga Airport,Jijiga,Ethiopia,9.359722,42.787500
MRE,Mara Serena Airport,Masai Mara,Kenya,-1.406111,35.008056
NBE,Enfidha - Zine El Abidine Ben Ali International Airport,Enfidha,Tunisia,36.075833,10.438611
HTY,Hatay Airport,Hatay,Turkey,36.362778,36.282222
RVV,Raivavae Airport,Raivavae,French Polynesia,-23.870000,-147.670000
FUO,Foshan,Foshan,China,23.133333,113.283330
ILD,Lleida-Alguaire Airport,Lleida,Spain,41.727778,0.535833
ULG,Olgii Airport,Olgii,Mongolia,48.991667,89.919722
BVV,Burevestnik Airport,Iturup Island,Russia,44.920000,147.621667
OHH,Okha Airport,Okha,Russia,53.583333,142.933333
NJF,Al Najaf International Airport,Najaf,Iraq,31.991667,44.404167
FUG,Fuyang Airport,Fuyang,China,32.900000,115.816667
LCX,Longyan Airport,Longyan,China,25.674167,116.746389
BSD,Baoshan Airport,Baoshan,China,25.053333,99.168333
ACX,Xingyi Airport,Xingyi,China,25.088200,104.958700
HZH,Liping Airport,Liping,China,26.206000,109.039000
HJJ,Zhijiang Airport,Zhijiang,China,27.441389,109.699722
LNJ,Lincang Airport,Lincang,China,23.738333,100.025000
WNH,Wenshan Airport,Wenshan,China,23.375833,104.243056
SJL,Sao Gabriel da Cachoeira Airport,Sao Gabriel da Cachoeira,Brazil,-0.148056,-66.985800
CKS,Carajas Airport,Parauapebas,Brazil,-6.117810,-50.003500
ITB,Cachimbo,Itaituba,Brazil,-4.244600,-56.003840
PGU,Persian Gulf Airport,Khalije Fars,Iran,27.379444,52.737500
YES,Yasuj Airport,Yasuj,Iran,30.700556,51.545000
ULO,Ulaangom Airport,Ulaangom,Mongolia,49.973333,92.079722
DIW,Dickwella Airport,Dickwella,Sri Lanka,5.966667,80.683333
TJU,Kulob Airport,Kulyab,Tajikistan,37.981667,69.799444
RVT,Ravensthorpe Airport,Ravensthorpe,Australia,-33.797222,120.208056
PVU,Provo Municipal Airport,Provo,United States,40.218056,-111.722222
LAM,Los Alamos Airport,Los Alamos,United States,35.879802,-106.269415
RNA,Ulawa Airport,Ulawa,Solomon Islands,-9.854722,161.979167
CHY,Choiseul Bay Airport,Choiseul Bay,Solomon Islands,-6.711944,156.396111
NNB,Santa Ana Airport,Santa Ana,Solomon Islands,-10.848056,162.454167
AGM,Tasiilaq,Angmagssalik,Greenland,65.612222,-37.618333
ECP,Panama City-NW Florida Bea.,Panama City,United States,30.341700,-85.797300
LTX,Cotopaxi International Airport,Latacunga,Ecuador,-0.542500,-78.365700
MYQ,Mysore Airport,Mysore,India,12.307200,76.649700
OAL,Marktoberdorf BF,Marktoberdorf,Germany,47.780000,10.627000
ONQ,Zonguldak,Zonguldak,Turkey,41.506111,32.088611
TCZ,Tengchong Tuofeng Airport,Tengchong,China,24.938651,98.483591
UKS,Belbek Sevastopol International Airport,Sevastopol,Ukraine,44.691431,33.575670
YUS,Yushu Batang,Yushu,China,32.825000,97.125000
PYC,Playon Chico,Playon Chico,Panama,9.303333,-78.236111
HIA,Huai An Lianshui Airport,Huai An,China,33.777200,119.147800
PVE,El Porvenir,El Porvenir,Panama,9.559167,-78.971111
NGQ,Gunsa,Shiquanhe,China,32.100270,80.052778
PUE,Puerto Obaldia,Puerto Obaldia,Panama,8.683330,-77.533300
UKA,Ukunda Airport,Ukunda,Kenya,-4.296940,39.571400
YZY,Mackenzie Airport,Mackenzie British Columbia,Canada,55.299440,-123.083330
ZHY,Zhongwei Xiangshan Airport,Zhongwei,China,37.572800,105.154400
DWC,Dubai Al Maktoum,Dubai,United Arab Emirates,24.550560,55.103174
AEB,Tianyang,Baise,China,23.720000,106.960000
NYT,NAYPYITAW,NAYPYITAW,Burma,19.374000,96.121000
RCE,Roche Harbor Seaplane Base,Roche Harbor,United States,48.608056,-123.159722
FBS,Friday Harbor Seaplane Base,Friday Harbor,United States,48.537222,-123.009722
IZA,Zona da Mata Regional Airport,Juiz de Fora,Brazil,-21.513056,-43.173058
NME,Nightmute Airport,Nightmute,United States,60.471111,-164.700833
OOK,Toksook Bay Airport,Toksook Bay,United States,60.541389,-165.087222
TNK,Tununak Airport,Tununak,United States,60.575556,-165.271667
WWT,Newtok Airport,Newtok,United States,60.939167,-164.641111
ACU,Achutupo Airport,Achutupo,Panama,9.200000,-77.980000
GHE,Garachine Airport,Garachine,Panama,8.060000,-78.360000
MPP,Mulatupo Airport,Mulatupo,Panama,8.950000,-77.750000
OBY,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,70.485278,-21.966667
ZKG,Kegaska Airport,Kegaska,Canada,50.195833,-61.265833
YZZ,Trail Airport,Trail,Canada,49.055556,-117.609167
YAB,Arctic Bay Airport,Arctic Bay,Canada,73.006389,-85.047222
HMB,Sohag International,Sohag,Egypt,26.341189,31.742983
POJ,Patos de Minas Airport,Patos de Minas,Brazil,-18.672778,-46.491111
JTC,Bauru-Arealva,Bauru,Brazil,-22.157778,-49.068333
OIA,Ourilandia do Norte Airport,Ourilandia do Norte,Brazil,-6.763056,-51.050000
RDC,Redencao Airport,Redencao,Brazil,-8.033333,-49.980000
SXX,Sao Felix do Xingu Airport,Sao Felix do Xingu,Brazil,-6.641389,-51.952222
BYO,Bonito Airport,Bointo,Brazil,-21.247222,-56.452500
SXO,Sao Felix do Araguaia Airport,Sao Felix do Araguaia,Brazil,-11.632500,-50.689444
ERN,Amaury Feitosa Tomaz Airport,Eirunepe,Brazil,-6.639444,-69.879722
OLC,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,-3.465556,-68.918889
IRZ,Tapuruquara Airport,Santa Isabel do Rio Negro,Brazil,-0.416944,-65.033889
GZP,Gazipasa Airport,Alanya,Turkey,36.299300,32.301400
ULH,Prince Abdul Majeed Airport,Al-Ula,Saudi Arabia,26.636718,37.908018
LOP,Lombok International Airport,Praya,Indonesia,-8.757322,116.276675
HDG,Hebei Handan Airport,Handan,China,36.524000,114.430000
WMI,Warsaw Modlin,Warsaw,Poland,52.451111,20.651667
JXA,Jixi Airport,Jixi,China,45.306110,130.996670
EYK,Beloyarsky,Beloyarsky,Russia,63.683056,66.683056
ELL,Ellisras,Lephalale,South Africa,-23.666667,27.750000
UMD,Uummannaq Heliport,Uummannaq,Greenland,70.404700,52.070200
RLK,Bayannur,Bayannur,China,40.926389,107.738889
PUM,Pomalaa,Pomalaa,Indonesia,-4.183333,121.616670
RGK,Gorno-Altaysk Airport,Gorno-Altaysk,Russia,51.966667,85.833333
LLK,Lankaran International Airport,Lankaran,Azerbaijan,38.746389,48.817778
GBB,Qabala Airport,Qabala,Azerbaijan,40.826667,47.712500
JIQ,Zhoubai,Qianjiang,China,29.515000,108.830000
DEE,Mendeleevo,Yuzhno-Kurilsk,Russia,43.573900,145.410700
NBS,Changbaishan Airport,Baishan,China,42.088056,127.548889
LUZ,Lublin,Lublin,Poland,51.239333,22.714083
LLF,Yongzhou Lingling Airport,Yongzhou,China,26.345556,111.612222
TVS,Sannvhe,Tangshan,China,39.717444,118.002389
YTY,Yangzhou Taizhou Airport,Yangzhou,China,32.561700,119.715000
RHD,Termal,Rio Hondo,Argentina,-27.509946,-64.936666
KGT,Kangding Airport,Kangding,China,30.157500,101.734722
HRI,Mattala Rajapaksa Intl.,Mattala,Sri Lanka,6.284467,81.124128
XSB,Sir Bani Yas Island,Sir Bani Yas Island,United Arab Emirates,24.285608,52.578347
ZDY,Dalma Airport,Dalma Island,United Arab Emirates,24.503383,52.336053
JGD,Jiagedaqi Airport,Jiagedaqi District,China,50.375000,124.117000
BFJ,Bijie Feixiong Airport,Bijie,China,27.253000,105.426000
ULK,Lensk,Lensk,Russia,60.723000,114.825000
IGD,Igdir,Igdir,Turkey,39.983056,43.866389
GNY,Sanliurfa GAP,Sanliurfa,Turkey,37.450000,38.900000
KZR,Zafer,Kutahya,Turkey,39.111389,30.130000
BQB,Brusselton,Brusselton,Australia,-33.687222,115.400278
YIC,Yichun Mingyueshan Airport,Yichun,China,27.803300,114.308100
THD,Tho Xuan Airport,Thanh Hoa,Vietnam,19.901670,105.467780
MJU,Tampa Padang,Mamuju,Indonesia,-2.583333,119.033333
GIU,Sigiriya Airport,Sigiriya,Sri Lanka,7.572120,80.434120
BGG,Bingol,Bingol,Turkey,38.861110,40.592500
KFS,Uzunyazi,Kastamonu,Turkey,41.316944,33.796111
DCY,Yading Daocheng,Daocheng,China,29.323100,100.053300
GXH,Gannan,Xiahe city,China,34.490900,102.371900
CIY,Comiso,Comiso,Italy,37.000000,14.614400
